"Version",5
"Author","Adrian Orastean"
"Date",#2024-09-04 12:30:23#
"Product","2SP0215F2Q1C-GD1000HFA120C6S"
"Mandatory","CTQ","Fail Group","Test Number 1","Test Number 2","Test Name","Spec ID","Test Mode","Low Limit","Expected Value","Max Limit","Unit","Tolerance","BOM ID","MFG PN","Test Type","Test Point A","Test Point B","Test Point C","Test Point D","Voltage","Current","Frequency","Treshold Level CHA","Treshold Level CHB","Samples","Setup Delay","Range Delay","Error Text","Test Description"
1,0,11,"110","060","BASICS - Voltage Level IN1- -GND @ IDLE ON / No CGE Load","FCT_110_060","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || IN1- - GND","Wrong Voltage Level IN1--GND @ Idle ON"
1,0,11,"110","070","BASICS - Voltage Level ASC_AD_EN1 - GND @ IDLE ON / No CGE Load","FCT_110_070","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || ASC_AD_EN1 - GND","Wrong Voltage Level ASC_AD_EN1-GND @ Idle ON"
1,0,11,"110","080","BASICS - Voltage Level ASC_AD1 - GND @ IDLE ON / No CGE Load","FCT_110_080","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || ASC_AD1 - GND","Wrong Voltage Level ASC_AD1-GND @ Idle ON"
1,0,11,"110","090","BASICS - Voltage Level VISO1 - COM1 @ IDLE ON / No CGE Load","FCT_110_090","GELE",20.9,22,23.1,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || VISO1 - COM1","Wrong Voltage Level VISO1-COM1 @ Idle ON"
1,0,11,"110","100","BASICS - Voltage Level VISO1 - VEE1 @ IDLE ON / No CGE Load","FCT_110_100","GELE",14.288,15.2,16.112,"V",.06,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || VISO1 - VEE1","Wrong Voltage Level VISO1-VEE1 @ Idle ON"
1,0,11,"110","110","BASICS - Voltage Level VEE1 - COM1 @ IDLE ON / No CGE Load","FCT_110_110","GELE",5.508,6.8,8.092,"V",.19,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || VEE1 - COM1","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,0,11,"110","120","BASICS - Voltage Level G1 - VEE1 @ IDLE ON / No CGE Load","FCT_110_120","GELE",14.288,15.2,16.112,"V",.06,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,0,11,"110","130","BASICS - Voltage Level AMC1 - COM1 @ IDLE ON / No CGE Load","FCT_110_130","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || AMC1 - COM1","Wrong Voltage Level AMC1-COM1 @ Idle ON"
1,0,11,"110","140","BASICS - Voltage Level Q100_G - COM1 @ IDLE ON / No CGE Load","FCT_110_140","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || Q100_G - COM1","Wrong Voltage Level Q100_G-COM1 @ Idle ON"
1,0,11,"110","150","BASICS - Voltage Level AUX_H1 - COM1 @ IDLE ON / No CGE Load","FCT_110_150","GELE",29.35,31,32.65,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || AUX_H1- COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
1,0,11,"110","160","BASICS - Voltage Level VISO1 - GH_AUX1 @ IDLE ON / No CGE Load","FCT_110_160","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || VISO1- GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,0,11,"110","170","BASICS - Voltage Level GH1 - COM1 @ IDLE ON / No CGE Load","FCT_110_170","GELE",21.02,22,22.98,"V",.04,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || GH1 - COM1","Wrong Voltage Level GH1-COM1 @ Idle ON"
1,0,11,"110","180","BASICS - Voltage Level GL1 - COM1 @ IDLE ON / No CGE Load","FCT_110_180","GELE",21.02,22,22.98,"V",.04,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || GL1 - COM1","Wrong Voltage Level GL1-COM1 @ Idle ON"
1,0,11,"110","190","BASICS - Voltage Level VGXX1 - COM1 @ IDLE ON / No CGE Load","FCT_110_190","GELE",30.685,32.3,33.915,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / No LOAD || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,11,"110","200","BASICS - B_OUT1[14..20] @ IDLE ON / No CGE Load","FCT_110_200","EQ",127,127,127,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP303","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=0V / No LOAD || B_OUT1 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,11,"110","201","BASICS - B_OUT1[22..28] @ IDLE ON / No CGE Load","FCT_110_201","EQ",0,0,0,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP303","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=0V / No LOAD || B_OUT1 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,11,"110","210","BASICS - Current Consumption IVCC2 @  IDLE ON / No CGE Load","FCT_110_210","GELE",48,64,80,"mA",.25,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || IVCC2","Wrong Current Consumtion IVCC2 @ Idle ON"
1,0,11,"110","220","BASICS - Voltage Level VCC2 - GND @ IDLE ON / No CGE Load","FCT_110_220","GELE",4.85,5,5.15,"V",.03,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VCC2 - GND","Wrong Voltage Level VCC2-GND @ Idle ON"
1,0,11,"110","230","BASICS - Voltage Level SO2 - GND @ IDLE ON / No CGE Load","FCT_110_230","GELE",4.704,4.9,5.096,"V",.04,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || SO2 - GND","Wrong Voltage Level SO2-GND @ Idle ON"
1,0,11,"110","240","BASICS - Voltage Level BOUT2 - GND @ IDLE ON / No CGE Load","FCT_110_240","GELE",2.775,3.7,4.625,"V",.25,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || BOUT2 - GND","Wrong Voltage Level BOUT2-GND @ Idle ON"
1,0,11,"110","250","BASICS - Voltage Level IN2+ - GND @ IDLE ON / No CGE Load","FCT_110_250","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || IN2+ - GND","Wrong Voltage Level IN2+-GND @ Idle ON"
1,0,11,"110","260","BASICS - Voltage Level IN2- -GND @ IDLE ON / No CGE Load","FCT_110_260","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || IN2- - GND","Wrong Voltage Level IN2--GND @ Idle ON"
1,0,11,"110","270","BASICS - Voltage Level ASC_AD_EN2 - GND @ IDLE ON / No CGE Load","FCT_110_270","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || ASC_AD_EN2 - GND","Wrong Voltage Level ASC_AD_EN2-GND @ Idle ON"
1,0,11,"110","280","BASICS - Voltage Level ASC_AD2 - GND @ IDLE ON / No CGE Load","FCT_110_280","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || ASC_AD2 - GND","Wrong Voltage Level ASC_AD2-GND @ Idle ON"
1,0,11,"110","290","BASICS - Voltage Level VISO2 - COM2 @ IDLE ON / No CGE Load","FCT_110_290","GELE",20.46,22,23.54,"V",.07,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VISO2 - COM2","Wrong Voltage Level VISO2-COM2 @ Idle ON"
1,0,11,"110","300","BASICS - Voltage Level VISO2 - VEE2 @ IDLE ON / No CGE Load","FCT_110_300","GELE",14.043,15.1,16.157,"V",.07,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VISO2 - VEE2","Wrong Voltage Level VISO2-VEE2 @ Idle ON"
1,0,11,"110","310","BASICS - Voltage Level VEE2 - COM2 @ IDLE ON / No CGE Load","FCT_110_310","GELE",6.06,7,7.84,"V",.12,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VEE2 - COM2","Wrong Voltage Level VEE2-COM2 @ Idle ON"
1,0,11,"110","320","BASICS - Voltage Level G2 - VEE2 @ IDLE ON / No CGE Load","FCT_110_320","GELE",14.136,15.2,16.264,"V",.07,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || G2 - VEE2","Wrong Voltage Level G2-VEE2 @ Idle ON"
1,0,11,"110","330","BASICS - Voltage Level AMC2 - COM2 @ IDLE ON / No CGE Load","FCT_110_330","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || AMC2 - COM2","Wrong Voltage Level AMC2-COM2 @ Idle ON"
1,0,11,"110","340","BASICS - Voltage Level Q200_G - COM2 @ IDLE ON / No CGE Load","FCT_110_340","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || Q200_G - COM2","Wrong Voltage Level Q200_G-COM2 @ Idle ON"
1,0,11,"110","350","BASICS - Voltage Level AUX_H2 - COM2 @ IDLE ON / No CGE Load","FCT_110_350","GELE",28.42,31,33.58,"V",.08,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || AUX_H2- COM2","Wrong Voltage Level AUX_H2-COM2 @ Idle ON"
1,0,11,"110","360","BASICS - Voltage Level VISO2 - GH_AUX2 @ IDLE ON / No CGE Load","FCT_110_360","GELE",-.1,0,.1,"V",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VISO2- GH_AUX2","Wrong Voltage Level VISO2-GH_AUX2 @ Idle ON"
1,0,11,"110","370","BASICS - Voltage Level GH2 - COM2 @ IDLE ON / No CGE Load","FCT_110_370","GELE",20.58,22,23.42,"V",.06,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || GH2 - COM2","Wrong Voltage Level GH2-COM2 @ Idle ON"
1,0,11,"110","380","BASICS - Voltage Level GL2 - COM2 @ IDLE ON / No CGE Load","FCT_110_380","GELE",20.58,22,23.42,"V",.06,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || GL2 - COM2","Wrong Voltage Level GL2-COM2 @ Idle ON"
1,0,11,"110","390","BASICS - Voltage Level VGXX2 - COM2 @ IDLE ON / No CGE Load","FCT_110_390","GELE",30.4,32,33.6,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / No LOAD || VGXX2 - COM2","Wrong Voltage Level VGXX2-COM2 @ Idle ON"
1,0,11,"110","400","BASICS - B_OUT2[14..20] @ IDLE ON / No CGE Load","FCT_110_400","EQ",127,127,127,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP303","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=0V / No LOAD || B_OUT1 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,11,"110","401","BASICS - B_OUT2[22..28] @ IDLE ON / No CGE Load","FCT_110_401","EQ",0,0,0,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP303","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0V / No LOAD || B_OUT2","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","010","BASICS - Current Consumption IVCC1 @ SWITCHING FULL LOAD","FCT_120_010","GELE",210,280,330,"mA",.25,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || IVCC1","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,12,"120","020","BASICS - Voltage Level VCC1 - GND @ SWITCHING FULL LOAD","FCT_120_020","GELE",4.704,4.9,5.096,"V",.04,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VCC1 - GND","Wrong Voltage Level VCC1-GND @ Idle ON"
1,0,12,"120","030","BASICS - Voltage Level SO1 - GND @ SWITCHING FULL LOAD","FCT_120_030","GELE",4.608,4.8,4.992,"V",.04,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,0,12,"120","050","BASICS - Voltage Level VISO1 - COM1 @ SWITCHING FULL LOAD","FCT_120_050","GELE",17.2935,18.3,19.3065,"V",.055,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - COM1","Wrong Voltage Level VISO1-COM1 @ Idle ON"
1,0,12,"120","060","BASICS - Voltage Level VISO1 - VEE1 @ SWITCHING FULL LOAD","FCT_120_060","GELE",13.32,14.8,16.28,"V",.1,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - VEE1","Wrong Voltage Level VISO1-VEE1 @ Idle ON"
1,0,12,"120","070","BASICS - Voltage Level VEE1 - COM1 @ SWITCHING FULL LOAD","FCT_120_070","GELE",2.338,3.4,4.462,"V",.28,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VEE1 - COM1","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,0,12,"120","080","BASICS - AVG Voltage Level G1 - VEE1 @ SWITCHING FULL LOAD","FCT_120_080","GELE",5.06,6.5,7.94,"V",.22,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,0,12,"120","110","BASICS - AVG Voltage Level AUX_H1 - COM1 @ SWITCHING FULL LOAD","FCT_120_110","GELE",12.87,16.5,20.13,"V",.22,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || AUX_H1- COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
1,0,12,"120","140","BASICS - AVG Voltage Level VISO1 - GH_AUX1 @ SWITCHING FULL LOAD","FCT_120_140","GELE",5.621,7.7,9.779,"V",.27,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1- GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,0,12,"120","170","BASICS - AVG Voltage Level VGXX1 - COM1 @ SWITCHING FULL LOAD","FCT_120_170","GELE",20.88,24,27.12,"V",.13,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","200","BASICS - B_OUT1[14..20] @ IDLE OFF @ SWITCHING FULL LOAD","FCT_120_200","EQ",127,127,127,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || BOUT1 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","201","BASICS - B_OUT1[22..28] @ IDLE OFF @ SWITCHING FULL LOAD","FCT_120_201","GELE",0,0,0,"INT",0,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || BOUT1 ","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,0,12,"120","210","BASICS - Current Consumption IVCC2 @ SWITCHING FULL LOAD","FCT_120_210","GELE",262.5,350,437.5,"mA",.25,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || IVCC2","Wrong Current Consumtion IVCC2 @ Idle ON"
1,0,12,"120","220","BASICS - Voltage Level VCC2 - GND @ SWITCHING FULL LOAD","FCT_120_220","GELE",4.6075,4.85,5.0925,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || VCC2 - GND","Wrong Voltage Level VCC2-GND @ Idle ON"
1,0,12,"120","230","BASICS - Voltage Level SO2 - GND @ SWITCHING FULL LOAD","FCT_120_230","GELE",4.5125,4.75,4.9875,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || SO2 - GND","Wrong Voltage Level SO2-GND @ Idle ON"
1,0,12,"120","250","BASICS - Voltage Level VISO2 - COM2 @ SWITCHING FULL LOAD","FCT_120_250","GELE",16.02,17.8,19.58,"V",.1,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || VISO2 - COM2","Wrong Voltage Level VISO2-COM2 @ Idle ON"
1,0,12,"120","260","BASICS - Voltage Level VISO2 - VEE2 @ SWITCHING FULL LOAD","FCT_120_260","GELE",13.32,14.8,16.28,"V",.1,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || VISO2 - VEE2","Wrong Voltage Level VISO2-VEE2 @ Idle ON"
1,0,12,"120","270","BASICS - Voltage Level VEE2 - COM2 @ SWITCHING FULL LOAD","FCT_120_270","GELE",2.386,3.2,4.014,"V",.22,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF || VEE2 - COM2","Wrong Voltage Level VEE2-COM2 @ Idle ON"
1,0,12,"120","280","BASICS - AVG Voltage Level G2 - VEE2 @ SWITCHING FULL LOAD","FCT_120_280","GELE",4.54,6.5,8.46,"V",.3,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,0,12,"120","310","BASICS - AVG Voltage Level AUX_H2 - COM2 @ SWITCHING FULL LOAD","FCT_120_310","GELE",11.315,15.5,19.685,"V",.27,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD2=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || AUX_H1- COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
